# frequency  PSD
1.217606837606837633e+00 1.178962604938906760e-12
1.217692307692307629e+00 1.178883491262385290e-12
1.217777777777777848e+00 1.178883491262385290e-12
1.217863247863247844e+00 1.178883491262385290e-12
1.217948717948717841e+00 1.178883491262385290e-12
1.218034188034188059e+00 1.178962604938906760e-12
1.218119658119658055e+00 1.178962604938906760e-12
1.218205128205128274e+00 1.181408283698269355e-12
1.218290598290598270e+00 1.181408283698269355e-12
1.218376068376068266e+00 1.181479678894540145e-12
1.218461538461538485e+00 1.181479678894540145e-12
1.218547008547008481e+00 1.181479678894540145e-12
1.218632478632478700e+00 1.181479678894540145e-12
1.218717948717948696e+00 1.183679729430486700e-12
1.218803418803418692e+00 1.183985415128331726e-12
1.218888888888888911e+00 1.183985415128331726e-12
1.218974358974358907e+00 1.183985415128331726e-12
1.219059829059829125e+00 1.185781904051257110e-12
1.219145299145299122e+00 1.185781904051257110e-12
1.219230769230769340e+00 1.183985415128331726e-12
1.219316239316239336e+00 1.183985415128331726e-12
1.219401709401709333e+00 1.183985415128331726e-12
1.219487179487179551e+00 1.185781904051257110e-12
1.219572649572649548e+00 1.187046991145624019e-12
1.219658119658119766e+00 1.188168511511646521e-12
1.219743589743589762e+00 1.188891536435845546e-12
1.219829059829059759e+00 1.192117091055086875e-12
1.219914529914529977e+00 1.192117091055086875e-12
1.219999999999999973e+00 1.192117091055086875e-12
1.220085470085470192e+00 1.188891536435845546e-12
1.220170940170940188e+00 1.192117091055086875e-12
1.220256410256410184e+00 1.192117091055086875e-12
1.220341880341880403e+00 1.192950781985752040e-12
1.220427350427350399e+00 1.192117091055086875e-12
1.220512820512820618e+00 1.188891536435845546e-12
1.220598290598290614e+00 1.188891536435845546e-12
1.220683760683760610e+00 1.188168511511646521e-12
1.220769230769230829e+00 1.187046991145624019e-12
1.220854700854700825e+00 1.188168511511646521e-12
1.220940170940171043e+00 1.187046991145624019e-12
1.221025641025641040e+00 1.188168511511646521e-12
1.221111111111111036e+00 1.188168511511646521e-12
1.221196581196581255e+00 1.188168511511646521e-12
1.221282051282051251e+00 1.187046991145624019e-12
1.221367521367521469e+00 1.187046991145624019e-12
1.221452991452991466e+00 1.188168511511646521e-12
1.221538461538461462e+00 1.188168511511646521e-12
1.221623931623931680e+00 1.188891536435845546e-12
1.221709401709401677e+00 1.188168511511646521e-12
1.221794871794871895e+00 1.187046991145624019e-12
1.221880341880341891e+00 1.187046991145624019e-12
1.221965811965811888e+00 1.188168511511646521e-12
1.222051282051282106e+00 1.188168511511646521e-12
1.222136752136752103e+00 1.187046991145624019e-12
1.222222222222222321e+00 1.188168511511646521e-12
1.222307692307692317e+00 1.188891536435845546e-12
1.222393162393162314e+00 1.192117091055086875e-12
1.222478632478632532e+00 1.188891536435845546e-12
1.222564102564102528e+00 1.188891536435845546e-12
1.222649572649572747e+00 1.188168511511646521e-12
1.222735042735042743e+00 1.188168511511646521e-12
1.222820512820512739e+00 1.188168511511646521e-12
1.222905982905982958e+00 1.187046991145624019e-12
1.222991452991452954e+00 1.187046991145624019e-12
1.223076923076923173e+00 1.185781904051257110e-12
1.223162393162393169e+00 1.183985415128331726e-12
1.223247863247863165e+00 1.183679729430486700e-12
1.223333333333333384e+00 1.183679729430486700e-12
1.223418803418803380e+00 1.181479678894540145e-12
1.223504273504273598e+00 1.181408283698269355e-12
1.223589743589743595e+00 1.181408283698269355e-12
1.223675213675213591e+00 1.181408283698269355e-12
1.223760683760683809e+00 1.181408283698269355e-12
1.223846153846153806e+00 1.181408283698269355e-12
1.223931623931624024e+00 1.178962604938906760e-12
1.224017094017094021e+00 1.178883491262385290e-12
1.224102564102564017e+00 1.178883491262385290e-12
1.224188034188034235e+00 1.178962604938906760e-12
1.224273504273504232e+00 1.178962604938906760e-12
1.224358974358974450e+00 1.178962604938906760e-12
1.224444444444444446e+00 1.178962604938906760e-12
1.224529914529914443e+00 1.178883491262385290e-12
1.224615384615384661e+00 1.178883491262385290e-12
1.224700854700854658e+00 1.178883491262385290e-12
1.224786324786324876e+00 1.178883491262385290e-12
1.224871794871794872e+00 1.178883491262385290e-12
1.224957264957264869e+00 1.178962604938906760e-12
1.225042735042735087e+00 1.178962604938906760e-12
1.225128205128205083e+00 1.181408283698269355e-12
1.225213675213675302e+00 1.181408283698269355e-12
1.225299145299145298e+00 1.181408283698269355e-12
1.225384615384615294e+00 1.181479678894540145e-12
1.225470085470085513e+00 1.181479678894540145e-12
1.225555555555555509e+00 1.181408283698269355e-12
1.225641025641025728e+00 1.181479678894540145e-12
1.225726495726495724e+00 1.181479678894540145e-12
1.225811965811965720e+00 1.181408283698269355e-12
1.225897435897435939e+00 1.181408283698269355e-12
1.225982905982905935e+00 1.178962604938906760e-12
1.226068376068376153e+00 1.178962604938906760e-12
1.226153846153846150e+00 1.178962604938906760e-12
1.226239316239316146e+00 1.178962604938906760e-12
1.226324786324786364e+00 1.178883491262385290e-12
1.226410256410256361e+00 1.178962604938906760e-12
1.226495726495726579e+00 1.181408283698269355e-12
1.226581196581196576e+00 1.178962604938906760e-12
1.226666666666666572e+00 1.178883491262385290e-12
1.226752136752136790e+00 1.178883491262385290e-12
1.226837606837606787e+00 1.178962604938906760e-12
1.226923076923077005e+00 1.178883491262385290e-12
1.227008547008547001e+00 1.178962604938906760e-12
1.227094017094016998e+00 1.178883491262385290e-12
1.227179487179487216e+00 1.178883491262385290e-12
1.227264957264957213e+00 1.178883491262385290e-12
1.227350427350427431e+00 1.178138468985139207e-12
1.227435897435897427e+00 1.177622539874948261e-12
1.227521367521367424e+00 1.177373732750189980e-12
1.227606837606837642e+00 1.176960626281335305e-12
1.227692307692307638e+00 1.176565236050925153e-12
1.227777777777777857e+00 1.176565236050925153e-12
1.227863247863247853e+00 1.173946880321918174e-12
1.227948717948717849e+00 1.173946880321918174e-12
1.228034188034188068e+00 1.173218501477236396e-12
1.228119658119658064e+00 1.173218501477236396e-12
1.228205128205128283e+00 1.173218501477236396e-12
1.228290598290598279e+00 1.173218501477236396e-12
1.228376068376068275e+00 1.173946880321918174e-12
1.228461538461538494e+00 1.173946880321918174e-12
1.228547008547008490e+00 1.173218501477236396e-12
1.228632478632478708e+00 1.173218501477236396e-12
1.228717948717948705e+00 1.173071082592960225e-12
1.228803418803418701e+00 1.173218501477236396e-12
1.228888888888888919e+00 1.173071082592960225e-12
1.228974358974358916e+00 1.173071082592960225e-12
1.229059829059829134e+00 1.172554511761450161e-12
1.229145299145299131e+00 1.172554511761450161e-12
1.229230769230769127e+00 1.170751893363453731e-12
1.229316239316239345e+00 1.170751893363453731e-12
1.229401709401709342e+00 1.170475203227769148e-12
1.229487179487179560e+00 1.170751893363453731e-12
1.229572649572649556e+00 1.170475203227769148e-12
1.229658119658119553e+00 1.170475203227769148e-12
1.229743589743589771e+00 1.167488769420982420e-12
1.229829059829059767e+00 1.167454195897424924e-12
1.229914529914529986e+00 1.167454195897424924e-12
1.229999999999999982e+00 1.165168847082926279e-12
1.230085470085469979e+00 1.165168847082926279e-12
1.230170940170940197e+00 1.167454195897424924e-12
1.230256410256410193e+00 1.165168847082926279e-12
1.230341880341880412e+00 1.163870731049534703e-12
1.230427350427350408e+00 1.163816686538617299e-12
1.230512820512820404e+00 1.162325249974451348e-12
1.230598290598290623e+00 1.160290228058306268e-12
1.230683760683760619e+00 1.160290228058306268e-12
1.230769230769230838e+00 1.160238262745028546e-12
1.230854700854700834e+00 1.160290228058306268e-12
1.230940170940170830e+00 1.162325249974451348e-12
1.231025641025641049e+00 1.160290228058306268e-12
1.231111111111111045e+00 1.162325249974451348e-12
1.231196581196581263e+00 1.160290228058306268e-12
1.231282051282051260e+00 1.160238262745028546e-12
1.231367521367521256e+00 1.160238262745028546e-12
1.231452991452991474e+00 1.160238262745028546e-12
1.231538461538461471e+00 1.160104056432239030e-12
1.231623931623931689e+00 1.160104056432239030e-12
1.231709401709401686e+00 1.160104056432239030e-12
1.231794871794871904e+00 1.160032394683453151e-12
1.231880341880341900e+00 1.158972224873032754e-12
1.231965811965811897e+00 1.158362698928003883e-12
1.232051282051282115e+00 1.158362698928003883e-12
1.232136752136752111e+00 1.158362698928003883e-12
1.232222222222222330e+00 1.158362698928003883e-12
1.232307692307692326e+00 1.158362698928003883e-12
1.232393162393162322e+00 1.158362698928003883e-12
1.232478632478632541e+00 1.158972224873032754e-12
1.232564102564102537e+00 1.158972224873032754e-12
1.232649572649572756e+00 1.158972224873032754e-12
1.232735042735042752e+00 1.158362698928003883e-12
1.232820512820512748e+00 1.158362698928003883e-12
1.232905982905982967e+00 1.158362698928003883e-12
1.232991452991452963e+00 1.157864756409392004e-12
1.233076923076923181e+00 1.157099375043619873e-12
1.233162393162393178e+00 1.157099375043619873e-12
1.233247863247863174e+00 1.153970833882444597e-12
1.233333333333333393e+00 1.153970833882444597e-12
1.233418803418803389e+00 1.153394456406544480e-12
1.233504273504273607e+00 1.153394456406544480e-12
1.233589743589743604e+00 1.153394456406544480e-12
1.233675213675213600e+00 1.153970833882444597e-12
1.233760683760683818e+00 1.153394456406544480e-12
1.233846153846153815e+00 1.153373921374487374e-12
1.233931623931624033e+00 1.153373921374487374e-12
1.234017094017094029e+00 1.153373921374487374e-12
1.234102564102564026e+00 1.153373921374487374e-12
1.234188034188034244e+00 1.153314575564233785e-12
1.234273504273504241e+00 1.153314575564233785e-12
1.234358974358974459e+00 1.152137457376996549e-12
1.234444444444444455e+00 1.151033758773521800e-12
1.234529914529914452e+00 1.150560613195310178e-12
1.234615384615384670e+00 1.150560613195310178e-12
1.234700854700854666e+00 1.149485063248821566e-12
1.234786324786324885e+00 1.149485063248821566e-12
1.234871794871794881e+00 1.149485063248821566e-12
1.234957264957264877e+00 1.148348396881416539e-12
1.235042735042735096e+00 1.147755061929824490e-12
1.235128205128205092e+00 1.147755061929824490e-12
1.235213675213675311e+00 1.147755061929824490e-12
1.235299145299145307e+00 1.147755061929824490e-12
1.235384615384615303e+00 1.147540232034779435e-12
1.235470085470085522e+00 1.147540232034779435e-12
1.235555555555555518e+00 1.147540232034779435e-12
1.235641025641025736e+00 1.147755061929824490e-12
1.235726495726495733e+00 1.147755061929824490e-12
1.235811965811965729e+00 1.147755061929824490e-12
1.235897435897435948e+00 1.147755061929824490e-12
1.235982905982905944e+00 1.147540232034779435e-12
1.236068376068376162e+00 1.147540232034779435e-12
1.236153846153846159e+00 1.147540232034779435e-12
1.236239316239316155e+00 1.147540232034779435e-12
1.236324786324786373e+00 1.146342414785826704e-12
1.236410256410256370e+00 1.142070895764565980e-12
1.236495726495726588e+00 1.142070895764565980e-12
1.236581196581196584e+00 1.142070895764565980e-12
1.236666666666666581e+00 1.140471591175999926e-12
1.236752136752136799e+00 1.136983682351256258e-12
1.236837606837606796e+00 1.136983682351256258e-12
1.236923076923077014e+00 1.136983682351256258e-12
1.237008547008547010e+00 1.136983682351256258e-12
1.237094017094017007e+00 1.136983682351256258e-12
1.237179487179487225e+00 1.136862012058323332e-12
1.237264957264957221e+00 1.136862012058323332e-12
1.237350427350427440e+00 1.136862012058323332e-12
1.237435897435897436e+00 1.136704791147607735e-12
1.237521367521367432e+00 1.133399725953624378e-12
1.237606837606837651e+00 1.133399725953624378e-12
1.237692307692307647e+00 1.131229692901668971e-12
1.237777777777777866e+00 1.131229692901668971e-12
1.237863247863247862e+00 1.129682533793833158e-12
1.237948717948717858e+00 1.129682533793833158e-12
1.238034188034188077e+00 1.129682533793833158e-12
1.238119658119658073e+00 1.131229692901668971e-12
1.238205128205128291e+00 1.131229692901668971e-12
1.238290598290598288e+00 1.129682533793833158e-12
1.238376068376068284e+00 1.129627282159726159e-12
1.238461538461538503e+00 1.129120185229487614e-12
1.238547008547008499e+00 1.129120185229487614e-12
1.238632478632478717e+00 1.129120185229487614e-12
1.238717948717948714e+00 1.129120185229487614e-12
1.238803418803418710e+00 1.127167891963707838e-12
1.238888888888888928e+00 1.125943633978861795e-12
1.238974358974358925e+00 1.125943633978861795e-12
1.239059829059829143e+00 1.127167891963707838e-12
1.239145299145299139e+00 1.127167891963707838e-12
1.239230769230769136e+00 1.127167891963707838e-12
1.239316239316239354e+00 1.127167891963707838e-12
1.239401709401709351e+00 1.125943633978861795e-12
1.239487179487179569e+00 1.123178348649988454e-12
1.239572649572649565e+00 1.121492135082293971e-12
1.239658119658119562e+00 1.121492135082293971e-12
1.239743589743589780e+00 1.121492135082293971e-12
1.239829059829059776e+00 1.121268281686233916e-12
1.239914529914529995e+00 1.119312559107172374e-12
1.239999999999999991e+00 1.119312559107172374e-12
1.240085470085469987e+00 1.119312559107172374e-12
1.240170940170940206e+00 1.119312559107172374e-12
1.240256410256410202e+00 1.119312559107172374e-12
1.240341880341880421e+00 1.119237209012482532e-12
1.240427350427350417e+00 1.117339286122696979e-12
1.240512820512820413e+00 1.116988027687747443e-12
1.240598290598290632e+00 1.116027232581574851e-12
1.240683760683760628e+00 1.116027232581574851e-12
1.240769230769230846e+00 1.114421783386960154e-12
1.240854700854700843e+00 1.116027232581574851e-12
1.240940170940170839e+00 1.116027232581574851e-12
1.241025641025641058e+00 1.116027232581574851e-12
1.241111111111111054e+00 1.114421783386960154e-12
1.241196581196581272e+00 1.113680943266358740e-12
1.241282051282051269e+00 1.113468238048321077e-12
1.241367521367521265e+00 1.113468238048321077e-12
1.241452991452991483e+00 1.113680943266358740e-12
1.241538461538461480e+00 1.113680943266358740e-12
1.241623931623931698e+00 1.113468238048321077e-12
1.241709401709401694e+00 1.113468238048321077e-12
1.241794871794871691e+00 1.113217440684912850e-12
1.241880341880341909e+00 1.113217440684912850e-12
1.241965811965811906e+00 1.112050755566667353e-12
1.242051282051282124e+00 1.112046136316620476e-12
1.242136752136752120e+00 1.112046136316620476e-12
1.242222222222222117e+00 1.111003718771718679e-12
1.242307692307692335e+00 1.111003718771718679e-12
1.242393162393162331e+00 1.109386842017281766e-12
1.242478632478632550e+00 1.111003718771718679e-12
1.242564102564102546e+00 1.111003718771718679e-12
1.242649572649572542e+00 1.111003718771718679e-12
1.242735042735042761e+00 1.111003718771718679e-12
1.242820512820512757e+00 1.109386842017281766e-12
1.242905982905982976e+00 1.108374813335999904e-12
1.242991452991452972e+00 1.108374813335999904e-12
1.243076923076922968e+00 1.107332900753479694e-12
1.243162393162393187e+00 1.104853711286324300e-12
1.243247863247863183e+00 1.103085477129050120e-12
1.243333333333333401e+00 1.103085477129050120e-12
1.243418803418803398e+00 1.102932879653058432e-12
1.243504273504273394e+00 1.101942959921354854e-12
1.243589743589743613e+00 1.101942959921354854e-12
1.243675213675213609e+00 1.102932879653058432e-12
1.243760683760683827e+00 1.102932879653058432e-12
1.243846153846153824e+00 1.102932879653058432e-12
1.243931623931623820e+00 1.103085477129050120e-12
1.244017094017094038e+00 1.103085477129050120e-12
1.244102564102564035e+00 1.103085477129050120e-12
1.244188034188034253e+00 1.103085477129050120e-12
1.244273504273504249e+00 1.103085477129050120e-12
1.244358974358974468e+00 1.102932879653058432e-12
1.244444444444444464e+00 1.101942959921354854e-12
1.244529914529914461e+00 1.099920381589724088e-12
1.244615384615384679e+00 1.099151058729117468e-12
1.244700854700854675e+00 1.098911075105398910e-12
